Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,RestaurantsTakeOut,BusinessParking,RestaurantsDelivery,WiFi,Caters,BikeParking,RestaurantsPriceRange,BusinessAcceptsCreditCards,OutdoorSeating,WheelchairAccessible,DogsAllowed,GoodForKids,NoiseLevel,Alcohol,HasTV,RestaurantsReservations,Ambience,RestaurantsGoodForGroups,GoodForMeal,RestaurantsAttire,RestaurantsTableService,HappyHour,BusinessAcceptsBitcoin,ByAppointmentOnly,BYOB,DriveThru,Corkage,Smoking,GoodForDancing,Music,BestNights,CoatCheck,BYOBCorkage,AcceptsInsurance,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,weekhour,environment,atmosphere,ambiance,books,noisy,noise,dessert,cake,tiramisu,food,drink,coffee,price,service,open,close,ceremony,bubble,boba,rainbow,taro,green_tea,oolong_tea,black_tea,red_tea,matcha,herbal,jasmine,taiwanese,Atmosphere_Rating,Food_Rating,Price_Rating,Service_Rating,Tea_Ingredients_Rating,Tea_Types_Rating,Overall,Atmosphere_Rating_n,Food_Rating_n,Price_Rating_n,Service_Rating_n,Tea_Ingredients_Rating_n,Tea_Types_Rating_n,environment_n,atmosphere_n,ambiance_n,books_n,noisy_n,noise_n,dessert_n,cake_n,tiramisu_n,food_n,drink_n,coffee_n,price_n,service_n,open_n,close_n,ceremony_n,bubble_n,boba_n,rainbow_n,taro_n,green_tea_n,oolong_tea_n,black_tea_n,red_tea_n,matcha_n,herbal_n,jasmine_n,taiwanese_n,environment_std,atmosphere_std,ambiance_std,books_std,noisy_std,noise_std,dessert_std,cake_std,tiramisu_std,food_std,drink_std,coffee_std,price_std,service_std,open_std,close_std,ceremony_std,bubble_std,boba_std,rainbow_std,taro_std,green_tea_std,oolong_tea_std,black_tea_std,red_tea_std,matcha_std,herbal_std,jasmine_std,taiwanese_std
148,bbbIs3p3Dle29QsSNidrBw,Bubble & Co Tea Bar,"6400 International Dr, Unit 103",Orlando,FL,32819,28.4591349,-81.4684497,4.5,206,1,"Bubble Tea, Food, Coffee & Tea, Desserts, Tea Rooms",TRUE,"{garage: None, street: None, validated: False, lot: True, valet: False}",TRUE,free,FALSE,FALSE,None,TRUE,TRUE,TRUE,FALSE,TRUE,quiet,None,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,10:30-22:0,13:30-17:30,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,12:0-22:0,71.5,4.4613557,4.660263,4.723967,0,0,3.7122543,4.0969653,3.7885895,0,4.3863935,3.6779003,4.2760434,3.0798366,4.1983404,3.1924365,3.4945421,0,4.171501,4.046961,3.2258391,3.7324646,4.126285,0,4.8114295,0,4.9271574,4.6452456,3.617761,4.1287203,4.648730855,3.81959894,3.0798366,4.1983404,4.070760068,4.049152879,3.977736624,31,105,13,68,325,38,5,16,10,0,0,1,6,8,0,21,84,11,13,68,4,4,0,146,149,2,28,13,0,3,0,2,1,14,5,0.8606909,0.4202829,0.17545833,0,0,0,0.7336452,1.0509728,0,0.7887961,1.2158667,0.9221837,1.4458898,1.1209216,1.6486338,1.087734,0,0.9250831,1.1756357,0.4774772,1.3269837,0.8940189,0,0.05416731,0,0.034959316,0,1.0842432,0.77273816
149,N_NscUjbEa9uQmaAOe95xA,Shake Shake Tea,"4600 No 3 Road, Suite 131",Richmond,BC,V6X 2C2,49.18044242,-123.1347489,4,11,0,"Coffee & Tea, Food, Chinese, Restaurants, Juice Bars & Smoothies, Bubble Tea, Tea Rooms",TRUE,"{garage: True, street: False, validated: False, lot: False, valet: False}",None,free,FALSE,TRUE,None,None,FALSE,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,13:0-22:0,63,0,0,4.587109,0,0,0,0,0,0,0,2.737494,0,2.4026122,2.6526825,4.5249453,0,0,3.242299,0,0,0,4.108971,0,4.5595484,0,0,0,1.9215643,0,4.587109,2.737494,2.4026122,2.6526825,3.242299,3.674763675,3.216160063,1,2,1,4,6,4,0,0,1,0,0,0,0,0,0,0,2,0,1,4,1,0,0,6,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3751229,0,0,1.4233937,0,0,0,0.7167924,0,0,0,0.41597414,0,0,0,0,0,0,0
150,7Ouec2qlKyXnFrZc1tWIRQ,Bubble World,1325 Robson Street,Vancouver,BC,V6E 1C6,49.2874137,-123.1287898,4,153,1,"Coffee & Tea, Chinese, Bubble Tea, Taiwanese, Food, Restaurants",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,free,FALSE,TRUE,None,None,FALSE,None,None,TRUE,average,none,TRUE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",casual,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,11:0-0:0,93,3.3792121,4.8847504,4.1265054,0,0,3.0328217,4.1099954,0,0,3.57363,3.458938,2.6934829,3.4472482,3.5921075,3.6793342,4.192724,0,3.96633,3.819149,3.810668,3.9819305,3.9466062,0,2.7973318,4.432768,3.3290687,0,3.277653,4.4965115,4.129243325,3.494227846,3.4472482,3.5921075,3.937554152,3.808753223,3.734855708,4,91,14,25,286,39,1,1,2,0,0,1,6,0,0,28,63,5,14,25,8,3,0,154,59,4,69,23,0,2,1,5,0,4,4,0,0,0.27983046,0,0,0,0.72797537,0,0,1.1073687,1.1764734,0.7430308,1.0934387,1.1517318,0.97204494,0.619132,0,1.0065053,0.92967325,0.9258967,0.9275646,0.83746845,0,0.22531617,0,0.76338184,0,1.2672286,0.4925095
151,_CACwX6d9fI0svJdP0JVOw,Quickly Bistro & Boba,"821 S State Rd 434, Ste 1040",Altamonte Springs,FL,32714,28.6460573,-81.414634,4,167,1,"Cafes, Sandwiches, Vietnamese, Sushi Bars, Salad, Restaurants, Poke, Bubble Tea, Asian Fusion, Food, Desserts, Fast Food",TRUE,Noparking,TRUE,free,TRUE,FALSE,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: True, romantic: False, divey: False, intimate: False, trendy: True, upscale: False, classy: False, casual: True}",TRUE,"{dessert: True, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,FALSE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,63,4.1379914,4.354927,0,0,0,0,4.172628,0,0,3.6059163,3.7398407,3.2606175,3.2380023,3.842485,2.7199342,3.3496697,0,4.1390033,4.148453,0,4.439518,4.646468,0,0,0,4.101255,0,0,0,4.28984632,3.628934556,3.2380023,3.842485,4.173790064,4.282992667,3.909341818,10,128,10,29,143,6,3,7,0,0,0,0,4,0,0,106,22,5,10,29,7,10,0,17,113,0,13,2,0,0,0,4,0,0,0,1.0415722,0.36002362,0,0,0,0,0.6738244,0,0,1.3864082,1.2644469,1.135472,1.2424974,1.2585875,1.343335,1.5973223,0,0.98099095,0.9447788,0,0.5148003,0.29499173,0,0,0,0.7459122,0,0,0
152,SQz5_Iv_vGOz1Nv-UMonmQ,Boba Boy,2148 W 41st Avenue,Vancouver,BC,V6M 1Z1,49.23442529,-123.1581024,3,37,1,"Food, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,FALSE,TRUE,None,None,None,TRUE,None,None,average,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-19:0,11:30-19:0,11:30-19:0,11:30-19:0,11:30-22:0,11:30-22:0,11:30-22:0,61.5,0,4.685608,0,0,0,0,2.8919163,0,0,0,2.707305,0,3.046625,2.734439,0,2.9625382,0,3.2032065,3.752918,0,3.3009531,3.6500468,3.7216136,0,0,3.4106193,0,3.4708374,0,4.685608,2.707305,3.046625,2.734439,3.449251137,3.45155774,3.345797646,1,19,2,6,78,43,0,1,0,0,0,0,2,0,0,0,19,0,2,6,0,2,0,25,31,0,22,4,2,0,0,34,0,3,0,0,0,0,0,0,0,0.25704134,0,0,0,1.1301671,0,0.15331388,0.9141304,0,0.97519124,0,1.039427,1.0376753,0,0.8367178,0.803902,0.57192445,0,0,0.87197423,0,0.9413848,0
153,hDGZeURFtJiZ6aGx2XxkMQ,Tea Top,"6035 Peachtree Rd, Ste A117",Atlanta,GA,30360,33.90741,-84.28757105,4.5,328,1,"Bubble Tea, Coffee & Tea, Food, Restaurants, Taiwanese",TRUE,"{garage: False, street: True, validated: False, lot: True, valet: False}",None,None,FALSE,FALSE,None,TRUE,FALSE,TRUE,FALSE,TRUE,None,None,None,None,None,None,None,None,None,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,0:0-0:0,12:0-17:0,12:0-20:0,12:0-20:0,12:0-21:0,12:0-21:0,12:0-20:0,47,4.917818,4.5360775,0,0,4.0414376,2.8703938,4.0155435,4.526138,0,3.4392633,3.803933,3.7991676,3.6104972,4.22329,3.3674965,4.215122,0,4.3106384,4.422585,4.4129014,4.059501,4.38472,4.2082367,4.4090667,0,4.207529,3.7142353,4.19751,3.941421,4.556169105,3.781376111,3.6104972,4.22329,4.32322964,4.279393133,4.128992532,19,194,23,71,558,233,1,18,0,0,1,1,13,1,0,12,182,6,23,71,17,7,0,193,265,7,93,96,16,44,0,30,10,22,15,0,0.30669025,0,0,0,0,0.7335588,0,0,1.0459064,1.1045456,1.0484133,1.0274023,0.9497196,1.1932076,0.9415288,0,0.8410707,0.72077966,0.61700016,1.0085255,0.6777962,0.5843551,0.7968035,0,0.862568,1.152395,0.928888,0.9634374
154,P5U2HA5RlPEGS_nRt6A-vg,One Zo,83 Harrison Ave,Boston,MA,2111,42.3509341,-71.0615938,4,17,1,"Bubble Tea, Food",TRUE,Noparking,None,None,TRUE,None,None,None,None,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,70,0,4.637636,0,0,0,0,3.2965274,1.7888684,0,0,3.0893366,0,2.8594787,2.840477,0,4.447342,0,3.8962865,4.294227,0,1.618906,4.4286585,0,0,0,0,4.910695,0,0,4.637636,3.0893366,2.8594787,2.840477,4.057166833,4.5250658,3.668193489,1,6,3,1,18,5,0,1,0,0,0,0,5,1,0,0,6,0,3,1,0,1,0,4,13,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4201491,0,0,0,1.3917767,0,1.1974943,0,0,0,0,1.0552896,0.78584725,0,0,0.35922733,0,0,0,0,0,0,0
155,tCgvo6O67o8UiErUeTxoJA,Shaka Shaka Tea House,3934 S Semoran Blvd,Orlando,FL,32822,28.503782,-81.312718,5,169,1,"Juice Bars & Smoothies, Food, Bubble Tea",TRUE,"{garage: False, street: None, validated: False, lot: None, valet: False}",TRUE,free,FALSE,TRUE,None,TRUE,None,TRUE,TRUE,TRUE,quiet,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77,4.9266467,4.7685523,4.436393,0,0,0,0,0,0,0,3.86649,0,3.7736154,4.633588,3.6878629,4.8418226,0,4.646644,4.293805,0,4.1838923,4.458367,0,4.7289,0,4.97934,0,0,4.8234873,4.781472655,3.86649,3.7736154,4.633588,4.293182546,4.59099123,4.323223305,11,59,13,44,243,23,3,7,1,0,0,0,0,0,0,0,59,0,13,44,5,2,0,22,149,0,72,13,0,8,0,1,0,0,1,0.07800816,0.21743672,0,0,0,0,0,0,0,0,1.1837006,0,1.300652,0.75125587,1.0701454,0.14267182,0,0.54040205,0.992424,0,1.0459323,0.5253816,0,0.22674282,0,0,0,0,0
156,FR3wCvff6fts7UL9zj5d7Q,Taste Of Asia & Tea,"2100 SE 164th Ave, Ste A109",Vancouver,WA,98683,45.60624298,-122.5046258,4.5,93,1,"Chinese, Bubble Tea, Coffee & Tea, Sushi Bars, Noodles, Food, Restaurants",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,TRUE,TRUE,None,TRUE,FALSE,TRUE,FALSE,TRUE,average,none,TRUE,TRUE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}",None,None,None,TRUE,TRUE,FALSE,None,TRUE,None,TRUE,None,None,None,None,None,None,None,11:0-20:45,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,69.75,0,4.8635774,0,0,0,3.769755,0,0,0,3.9781482,3.847355,2.0128217,4.434491,4.6406074,2.2249825,3.362056,0,4.118731,3.3174503,0,3.687354,4.245558,0,3.9477398,0,0,0,2.0919456,3.859516,4.8635774,3.973363083,4.434491,4.6406074,3.64477519,3.863267727,4.2366803,3,82,7,38,29,11,0,3,0,0,0,1,0,0,0,79,3,1,7,38,4,3,0,10,15,0,4,4,0,3,0,0,0,1,3,0,0.044743262,0,0,0,0,0,0,0,1.2890642,0.7415817,0,0.44649094,0.52236086,0.52630657,1.3997567,0,0.82407033,1.192915,0,1.0128825,0.45981395,0,0.8284799,0,0,0,0,0.16806391
157,ZrQ1UB8GEQde1eHJJuz8Ug,China Tea,"9924 Universal Blvd, Ste 208",Orlando,FL,32819,28.4279079,-81.4442254,4.5,351,1,"Restaurants, Chinese, Vietnamese, Thai, Soup, Bubble Tea, Food",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",FALSE,no,TRUE,FALSE,None,TRUE,FALSE,FALSE,FALSE,TRUE,quiet,beer_and_wine,FALSE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: True, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}",casual,TRUE,FALSE,FALSE,None,FALSE,None,None,None,None,None,None,None,None,None,None,11:0-20:30,11:0-20:30,11:0-20:30,12:0-20:0,14:0-21:0,14:0-20:30,50,4.908948,4.1602993,2.8748753,0,0,0,0,3.800083,0,4.184027,3.518911,0,4.2770195,3.8343823,3.0617695,3.2369306,0,3.3578043,3.7542262,0,0,0,0,0,0,0,0,4.777662,0,3.672182933,4.177522198,4.2770195,3.8343823,3.481686144,4.777662,4.036742513,9,409,31,96,16,1,1,4,4,0,0,0,0,1,0,405,4,0,31,96,16,16,0,11,5,0,0,0,0,0,0,0,0,1,0,0,0.8143638,1.207176,0,0,0,0,0,0,1.1223891,0.35309392,0,0.925803,1.3799248,1.2985411,1.5123731,0,1.2658576,1.0099773,0,0,0,0,0,0,0,0,0,0
158,qnrX1gp-QYhmMvggbtar7g,BAMBU,"5150 Buford Hwy NE, Unit C150",Doraville,GA,30340,33.8934591,-84.2843342,4,43,0,"Bubble Tea, Juice Bars & Smoothies, Food, Desserts, Coffee & Tea",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",None,free,None,FALSE,None,TRUE,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,91,0,3.925073,3.706787,0,0,3.8232083,3.4063416,0,0,4.0700893,3.088182,3.58963,3.2223544,4.28629,2.3302448,0,0,3.898178,3.3191886,0,3.961094,4.329599,0,4.806616,0,0,0,4.748725,0,3.8377586,3.210920413,3.2223544,4.28629,3.680002656,4.5926528,3.804996478,5,32,2,9,39,5,0,3,2,0,0,1,14,0,0,4,28,12,2,9,6,0,0,11,16,0,12,2,0,1,0,0,0,2,0,0,0.9228396,0.4859389,0,0,0,1.1043855,0,0,0.5299451,1.320714,0.80715203,1.1697755,0.7268518,1.1358151,0,0,0.96247387,1.1795992,0,1.25381,0.375206,0,0,0,0,0,0.14696956,0
159,yLq5VJtR3uNVoOyIRTl8JA,Boba Queen,"5600 W Colonial Dr, Ste 104",Orlando,FL,32808,28.55109563,-81.45786873,4.5,46,1,"Japanese Curry, Cafes, Japanese, Food, Bubble Tea, Restaurants",TRUE,Noparking,FALSE,free,FALSE,FALSE,None,TRUE,FALSE,TRUE,TRUE,None,None,none,TRUE,FALSE,None,None,None,None,FALSE,FALSE,FALSE,None,FALSE,None,FALSE,None,None,None,None,None,None,None,12:0-21:0,12:0-21:0,None,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,54,0,4.504024,4.5214415,0,0,0,3.2320814,0,0,4.2433076,3.9040716,0,4.320761,4.31581,3.4909554,0,0,4.814318,4.1818376,0,4.1926584,4.7324057,0,0,0,3.4423356,0,0,0,4.509829833,4.096305333,4.320761,4.31581,4.207378579,4.47439168,4.320746071,3,30,2,8,58,5,0,2,1,0,0,0,1,0,0,17,13,0,2,8,5,0,0,2,36,0,20,4,0,0,0,1,0,0,0,0,0.4857869,0,0,0,0,0,0,0,0.9938807,0.923311,0,0.48799336,0.9930877,1.3424838,0,0,0.18568182,1.0006286,0,0.989235,0.13251266,0,0,0,0,0,0,0
160,NoJsKVt8b9joFCThLS4hHg,Sharetea,1965 W 4th Ave,Vancouver,BC,V6J 1M8,49.2682894,-123.1495891,3.5,12,1,"Food, Bubble Tea, Coffee & Tea, Juice Bars & Smoothies",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",TRUE,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,77,0,0,0,0,0,0,3.587733,0,0,0,2.9257588,0,2.1294417,4.3255143,0,0,0,4.010386,2.1694,0,2.3564696,4.662439,0,0,0,0,0,0,0,,2.9257588,2.1294417,4.3255143,3.011842457,4.662439,3.410999251,0,10,1,5,7,3,0,0,0,0,0,0,1,0,0,0,10,0,1,5,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2930931,0,0,0.83585805,0,0,0,0.9759775,0.1256001,0,0.8850793,0.10926132,0,0,0,0,0,0,0
161,vKL0sFb-F1qvs4lNiLDFuw,Zero Degrees,"1700 W Sand Lake Rd, Ste D123B",Orlando,FL,32809,28.449693,-81.402029,4,220,1,"Restaurants, Food, Chicken Wings, Bubble Tea, Coffee & Tea",TRUE,"{garage: False, street: None, validated: None, lot: True, valet: False}",TRUE,free,FALSE,None,None,TRUE,None,None,FALSE,TRUE,average,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-20:0,11:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,58,4.6508093,4.749034,0,0,0,0,3.6738293,0,0,3.3529499,3.7877896,4.0057697,3.2249334,3.5670238,1.5131489,2.0740135,0,3.2623963,3.449558,0,3.2972014,4.279339,3.3043406,0,0,3.7253656,0,2.5646195,3.80889,4.718338781,3.500152444,3.2249334,3.5670238,3.429221579,3.704624321,3.690715721,16,257,13,53,61,29,5,11,0,0,0,0,3,0,0,170,87,16,13,53,5,5,0,5,54,0,2,10,1,0,0,12,0,5,1,0.44001764,0.146312,0,0,0,0,0.52357966,0,0,1.2753787,1.0500083,0.99480045,1.1504592,1.326151,0.44185716,1.0114008,0,1.0508523,1.1826067,0,0.50072193,0.49655166,0,0,0,1.3954586,0,1.6347507,0
162,EQ4M-erU_m0RWIXtWm-jPA,Love At First Sip,12750 West Colonial Dr,Winter Garden,FL,34787,28.550813,-81.5700754,5,63,1,"Bubble Tea, Coffee & Tea, Tea Rooms, Food",TRUE,"{garage: False, street: False, validated: False, lot: True, valet: False}",TRUE,free,TRUE,FALSE,None,TRUE,TRUE,None,TRUE,None,None,None,None,None,None,None,None,None,None,None,FALSE,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,10:0-20:0,10:0-20:0,10:0-17:0,10:0-20:0,10:0-20:0,12:0-19:0,54,2.9978333,0,4.5943575,0,0,0,0,4.603759,0,0,4.560779,4.2086463,3.0785112,4.666556,0,4.4880886,0,4.526425,4.5073166,0,3.8276546,4.8110847,0,4.925583,0,4.7615337,0,0,0,4.062182767,4.560779,3.0785112,4.666556,4.490655686,4.777964492,4.272774857,3,20,1,13,77,13,1,0,2,0,0,0,0,1,0,0,20,7,1,13,0,4,0,4,71,0,2,1,0,1,0,11,0,0,0,0,0,0.16302228,0,0,0,0,0,0,0,0.38633427,1.2498441,0,0.46858892,0,0.81414557,0,0.40234637,0.70796424,0,0.9254477,0,0,0,0,0.31045184,0,0,0
163,732oHm_ktySoQDX6ikQGHw,Tin Drum Asian Kitchen - Decatur,"1565 Church St, Ste 510",Decatur,GA,30033,33.7931182,-84.2829744,4,73,1,"Pan Asian, Restaurants, Thai, Food, Bubble Tea, Chinese",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,TRUE,None,None,TRUE,TRUE,TRUE,FALSE,TRUE,average,None,FALSE,FALSE,"{touristy: None, hipster: True, romantic: False, divey: None, intimate: None, trendy: True, upscale: False, classy: None, casual: True}",TRUE,"{dessert: None, latenight: None, lunch: True, dinner: None, brunch: None, breakfast: None}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0:0-0:0,11:0-17:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,61,0,0,4.1166306,0,0,0,0,2.033634,0,3.995515,3.363249,0,3.9292963,4.237929,3.409791,4.0457172,0,1.9982061,4.9586134,0,0,0,0,0,0,0,0,0,0,4.1166306,3.972934071,3.9292963,4.237929,2.985008533,,3.848359701,2,84,7,23,3,0,0,0,2,0,0,0,0,1,0,81,3,0,7,23,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.17863369,0,0,0,0,0,0,1.0621632,1.5829643,0,0.5008995,1.0612302,1.109092,0.49644583,0,0.7473058,0,0,0,0,0,0,0,0,0,0,0
164,u6UVosBUClfW46vs8HpgIA,Fruity,"250 Granite St, FL-2",Braintree,MA,2184,42.2221284,-71.02384483,4,25,1,"Cafes, Restaurants, Food, Juice Bars & Smoothies, Bubble Tea",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,None,None,None,TRUE,None,None,None,TRUE,None,none,TRUE,FALSE,"{touristy: False, hipster: False, romantic: False, divey: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,12:0-18:0,54,0,0,0,0,0,0,0,0,0,0,3.7190902,0,2.5451574,3.96076,0,0,0,3.4969668,0,3.0475924,4.9941845,3.6408553,0,4.865316,0,0,0,4.4603305,0,,3.7190902,2.5451574,3.96076,3.67160735,4.459142475,3.671151485,0,15,2,5,6,8,0,0,0,0,0,0,0,0,0,0,15,0,2,5,0,0,0,4,0,1,1,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.9746239,0,0.34128332,0.8373449,0,0,0,0.96268064,0,0,0,0,0,0.05222273,0,0,0,0.3218931,0
165,BzFpypYvh7RM7hiks7iRvA,Morning Star Bubble Tea,"998 Harbourside Drive, Suite 104",North Vancouver,BC,V7P 3T2,49.3148,-123.1012426,4,13,1,"Taiwanese, Food, Restaurants, Bubble Tea",TRUE,"{garage: False, street: True, validated: False, lot: False, valet: False}",FALSE,free,FALSE,FALSE,None,None,FALSE,TRUE,FALSE,TRUE,quiet,none,FALSE,FALSE,"{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}",TRUE,None,casual,FALSE,None,None,None,None,None,None,None,None,None,None,None,None,None,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,None,None,47.5,0,0,0,0,0,0,0,0,0,4.18676,0,0,2.8503213,4.9493685,0,0,0,3.7786725,0,0,0,0,0,0,0,0,0,0,4.251286,,4.18676,2.8503213,4.9493685,3.7786725,4.251286,4.00328166,0,19,4,1,18,18,0,0,0,0,0,0,0,0,0,19,0,0,4,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.91424936,0,0,0.8399746,0,0,0,0,0.98773426,0,0,0,0,0,0,0,0,0,0,0.84372544
166,M5RlVOgA8OTY29RJa7ZsjA,Typhoon BBT,175-11700 Cambie Road,Richmond,BC,V6X 1L5,49.18393129,-123.0934157,3,23,1,"Taiwanese, Bubble Tea, Food, Asian Fusion, Restaurants, Chinese",TRUE,"{garage: False, street: False, validated: False, lot: False, valet: False}",TRUE,free,FALSE,None,None,None,None,None,None,TRUE,average,none,TRUE,None,"{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}",TRUE,"{dessert: False, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}",casual,TRUE,TRUE,None,None,None,None,None,None,None,None,None,None,None,None,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,79,0,0,3.1839743,0,0,0,0,0,0,2.769182,2.9646678,2.7264364,3.6049645,2.7899983,4.0988607,4.865778,0,3.420443,0,0,0,4.8422127,0,0,0,0,0,0,3.6536674,3.1839743,2.841203084,3.6049645,2.7899983,3.420443,3.723581829,3.260694169,1,19,3,12,10,17,0,0,1,0,0,0,0,0,0,12,7,1,3,12,1,1,0,10,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1.4279808,1.1671592,0,0.5120141,1.3535198,0,0,0,1.195522,0,0,0,0,0,0,0,0,0,0,0.7496103
